gitgdate,time,client_ip,port,query_domain,record_type,flag,nameserver_ip
1591920000000,27748448,188.165.254.63,24764,promoter.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748455,162.158.233.30,63706,spitalul-rehab.lk,NS,-E(0)D,203.94.66.129
1591920000000,27748455,139.59.61.71,62814,polwent.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27748456,2409:8020:2000:421::9,47588,uwu.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748464,207.154.216.38,9856,ostrichleather.xn--xkc2al3hye2a,NS,-E(0)DC,203.94.66.129
1591920000000,27748464,183.207.96.93,31641,pdn.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748469,159.69.157.209,45195,silverparket.lk,NS,+,203.94.66.129
1591920000000,27748472,142.166.151.41,15269,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27748472,142.166.151.41,15265,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27748472,46.101.12.191,45605,quickgazon.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27748475,2409:8020:2000:421::8,38969,wyb.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748478,80.10.202.104,65055,irezh.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748478,2001:41d0:2:c93f::,32712,promoter.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748479,2409:8020:2000:921::9,9834,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748482,192.73.240.77,52197,www.zz--icann-monitoring.lk,A,-E(0)D,203.94.66.129
1591920000000,27748487,58.217.249.133,50513,clicknshop.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748510,201.6.2.213,50144,fza.lk,A,-E(0)TDV,203.94.66.129
1591920000000,27748516,201.6.2.213,50145,fza.lk,AAAA,-E(0)TDV,203.94.66.129
1591920000000,27748520,192.121.169.62,34833,innovationamphitheater.lk,NS,+E(0),203.94.66.129
1591920000000,27748520,2607:f740:14::680,54183,www.zz--icann-monitoring.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27748532,95.216.159.208,51678,hdrweather.com.lk,NS,+,203.94.66.129
1591920000000,27748540,2620:0:cc4::15,22553,92w.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748544,185.130.245.166,33293,giiorn.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27748545,58.217.249.148,39293,www.doenets.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748560,46.21.103.12,40996,silvervalleyfarms.lk,NS,+,203.94.66.129
1591920000000,27748563,2a04:e4c0:23::68,23792,eco360.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748569,2001:260:402:69::10,40031,92w20.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27748574,72.30.0.104,22429,ns1.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27748575,72.30.0.104,44314,ns2.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27748586,192.121.123.119,32762,giiors.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27748587,2a02:818:2021:6041::d024,55323,ns2.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27748588,222.246.129.93,63009,malithi-slt.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748616,2409:8020:2000:921::9,31116,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748633,2001:41d0:2:c93f::,5919,promoter.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748636,46.21.103.12,39578,hddtraining.com.lk,NS,+,203.94.66.129
1591920000000,27748637,2409:8020:2000:421::9,40351,jfn.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748667,159.69.157.209,45195,silverparty2018.lk,NS,+,203.94.66.129
1591920000000,27748670,2409:8020:2000:921::d,30293,idp.jfn.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748688,172.217.34.193,61997,arpico.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27748714,61.220.10.150,34325,y2ur.lk,A,-E(0)D,203.94.66.129
1591920000000,27748716,2a04:e4c0:20::65,3802,satnet.lk,MX,-E(0)DC,2402:d000:100c::129
1591920000000,27748717,80.10.202.103,18770,irezh.lk,A,-E(0)TDC,203.94.66.129
1591920000000,27748717,2a03:2880:30:3fe5:face:b00c:0:5f6b,9411,www.thebuddhism.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27748718,108.174.6.103,41190,sltnet.lk,MX,-E(0)D,203.94.66.129
1591920000000,27748720,183.207.96.73,57610,idp.sjp.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748727,2409:8020:2000:921::d,32053,iam.vpa.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748728,93.158.91.237,34816,innovationand.lk,NS,+E(0),203.94.66.129
1591920000000,27748729,3.228.170.132,28263,content.tamilmirror.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748744,192.36.121.157,33391,giiot.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27748756,176.95.16.37,19326,o16.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27748758,173.243.128.13,26223,icart.lk,A,-E(0)D,203.94.66.129
1591920000000,27748758,2400:cb00:80:1024::a29e:f15f,51771,slt.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27748759,95.216.159.208,51678,hdrwmpa.com.lk,NS,+,203.94.66.129
1591920000000,27748762,185.129.27.131,36528,giiothzhk.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27748785,46.21.103.12,40996,silvervalleylodging.lk,NS,+,203.94.66.129
1591920000000,27748792,207.154.216.38,62044,oxedieseloutboard.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27748817,213.153.32.129,25648,irez.lk,A,-E(0)D,203.94.66.129
1591920000000,27748827,42.236.23.82,56551,handiya.lk,A,-,203.94.66.129
1591920000000,27748852,2409:8020:2000:421::8,60488,wyb.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748855,2409:8020:2000:921::9,4392,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748860,46.21.103.12,39578,hdduh.com.lk,NS,+,203.94.66.129
1591920000000,27748862,183.207.113.75,17878,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748864,159.69.157.209,45195,silverpatchproductions.lk,NS,+,203.94.66.129
1591920000000,27748880,178.18.121.66,56274,ns5.mobitel.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27748899,2409:8020:2000:921::a,20269,wyb.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748900,13.115.21.136,53302,www.mackfive.com.lk,AAAA,-,203.94.66.129
1591920000000,27748911,207.154.216.38,18216,oxfamnovib.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27748915,2a03:2880:ff:7::face:b00c,62358,www.thebuddhism.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748928,2607:f798:161::2091:4813:1007,60379,island.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27748948,192.121.158.233,34170,giiovkckckqc.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27748952,192.121.191.204,36161,innovationandclusters.lk,NS,+E(0),203.94.66.129
1591920000000,27748954,185.13.97.227,35080,giiovkckckqc.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27748963,2a02:818:2021:6041::d024,46958,ns2.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27748981,80.76.80.12,60821,m.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27748986,196.43.45.231,51791,hutch.lk,A,-E(0)DC,203.94.66.129
1591920000000,27748991,95.216.159.208,51678,hdrxhb.com.lk,NS,+,203.94.66.129
1591920000000,27749009,46.21.103.12,40996,silvervaluations.lk,NS,+,203.94.66.129
1591920000000,27749013,2620:0:ccb::79,19915,thesundayleader.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27749015,2409:8020:2000:421::9,25958,jfn.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749048,2409:8020:2000:921::d,17987,idp.jfn.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749052,167.206.148.251,63209,www.inside.lk,A,-E(0)D,203.94.66.129
1591920000000,27749061,159.69.157.209,45195,silverpaws.lk,NS,+,203.94.66.129
1591920000000,27749071,183.207.113.75,30235,l.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749085,46.21.103.12,39578,hddvd-forum.com.lk,NS,+,203.94.66.129
1591920000000,27749090,185.30.176.104,61191,mail.organicleisure.lk,A,-E(0)D,203.94.66.129
1591920000000,27749106,2001:4170:0:1::5,60139,zfj.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749116,46.229.168.136,16030,www.mybiz.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749130,194.132.62.147,32796,giioy.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749138,46.101.12.191,30688,qualityartworks.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749140,183.207.96.93,59700,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749162,93.158.71.185,33197,giioyfmdfcr.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27749168,80.248.232.247,33992,innovation-and-design.lk,NS,+E(0),203.94.66.129
1591920000000,27749174,61.220.10.150,43106,y2ur.lk,A,-E(0)TD,203.94.66.129
1591920000000,27749188,183.207.113.75,51829,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749188,207.154.216.38,11572,ostrich-pillow.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749196,138.246.253.21,41152,_matrix._tcp.mail.syntrex.lk,SRV,-E(0)DC,203.94.66.129
1591920000000,27749209,2409:8020:2000:421::9,63268,uwu.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749213,46.101.12.191,61314,qualitybackup.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749216,95.216.159.208,51678,hdry5.com.lk,NS,+,203.94.66.129
1591920000000,27749223,240e:10:8801:105::6,4865,malithi-slt.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749228,216.244.66.234,8115,webdisk.dcsp.up.gov.lk,A,-E(0)D,203.94.66.129
1591920000000,27749228,208.113.157.102,36019,s1.ns.slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749231,2620:0:cc7::76,23070,aboutcolombo.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27749234,46.21.103.12,40996,silvervaporgas.lk,NS,+,203.94.66.129
1591920000000,27749237,221.122.91.155,55260,google.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27749239,183.207.113.75,62709,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749243,222.246.129.93,27296,ns1.agency.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749245,222.246.129.93,20801,ns1.agency.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749258,2620:0:ccb::79,19180,lk,DNSKEY,-E(0)DC,2402:d000:100c::129
1591920000000,27749259,159.69.157.209,45195,silverpeak-utah.lk,NS,+,203.94.66.129
1591920000000,27749262,90.207.224.30,26094,azh.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749268,31.13.127.8,29449,tamil.adaderana.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749284,172.217.32.130,53453,Sss.LK,MX,-E(0)DC,203.94.66.129
1591920000000,27749287,2409:8020:2000:921::9,30179,p.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749305,2001:ff0:2181:23::7,36334,fza1b.lk,A,-E(0),2402:d000:100c::129
1591920000000,27749308,192.121.159.23,36047,giiozk.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749309,46.21.103.12,39578,hddvdeurope.com.lk,NS,+,203.94.66.129
1591920000000,27749339,2402:4000:0:1::1,64604,hodabass.lk,A,-E(0)DV,2402:d000:100c::129
1591920000000,27749340,2a02:818:2021:6041::d024,45692,ns2.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749344,2a03:2880:ff:7::face:b00c,40295,www.thebuddhism.lk,A,-E(0)TDC,2402:d000:100c::129
1591920000000,27749363,93.158.70.111,35933,giip.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27749364,2404:6800:4003:c05::10e,41656,kfdgalle.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27749367,2409:8020:2000:921::9,32160,nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749372,2a00:1450:4013:c01::10b,57953,wego.lk,NS,-E(0)DC,2402:d000:100c::129
1591920000000,27749376,206.190.33.24,41221,ns1.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27749379,192.71.17.192,33438,innovationandesign.lk,NS,+E(0),203.94.66.129
1591920000000,27749380,206.190.33.24,64304,ns2.etisalat.lk,AAAA,-E(0)DCV,203.94.66.129
1591920000000,27749391,2400:ff00:2::6,6761,airtel.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749405,2620:0:cc4::19,12974,wego.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27749417,88.149.202.251,27993,fza1b.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749417,88.149.202.251,57199,fza1b.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749419,162.158.117.79,21147,peoplesbank.lk,DS,-E(0)D,203.94.66.129
1591920000000,27749439,207.154.216.38,63210,ostrichint.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749441,95.216.159.208,51678,hdrym.com.lk,NS,+,203.94.66.129
1591920000000,27749453,2400:cb00:22:1024::a29e:754f,9311,lk,DNSKEY,-E(0)D,2402:d000:100c::129
1591920000000,27749456,159.69.157.209,45195,silverpeakib.lk,NS,+,203.94.66.129
1591920000000,27749459,2607:f798:161::2091:4813:1007,30298,island.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749459,46.21.103.12,40996,silvervendor.lk,NS,+,203.94.66.129
1591920000000,27749485,5.133.216.70,36410,giip6y.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749488,46.101.12.191,64707,photoboothstoronto.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749490,2409:8020:2000:921::9,47136,d.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749504,2001:4170:0:1::5,44218,zfj.lk,A,-E(0)TDC,2402:d000:100c::129
1591920000000,27749507,117.139.208.162,17377,softlogic.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27749520,80.10.202.109,57158,www.reboot.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749534,46.21.103.12,39578,hddvrsecuritysystem.com.lk,NS,+,203.94.66.129
1591920000000,27749538,13.209.71.137,18327,www.busticket.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749552,2400:cb00:78:1024::a29e:e91c,21693,base-trade.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27749570,93.158.91.237,35561,giipac.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27749570,80.71.82.118,51260,zfjk.lk,A,-E(0)D,203.94.66.129
1591920000000,27749581,2409:8020:2000:421::8,19707,l.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749585,178.73.231.243,35951,innovation-and-future.lk,NS,+E(0),203.94.66.129
1591920000000,27749600,50.23.118.4,44772,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749622,50.23.56.81,44213,www.zz--icann-monitoring.xn--xkc2al3hye2a,A,-,203.94.66.129
1591920000000,27749636,139.59.61.71,28463,polskamuza.xn--xkc2al3hye2a,NS,-E(0)DC,203.94.66.129
1591920000000,27749653,159.69.157.209,45195,silverpeaksilver.lk,NS,+,203.94.66.129
1591920000000,27749656,217.31.193.164,18285,slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749659,192.121.158.233,34366,giipau.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749666,95.216.159.208,51678,hdryz.com.lk,NS,+,203.94.66.129
1591920000000,27749670,2620:0:cca::68,2364,Swpbk02.suwarapola.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749673,2400:cb00:78:1024::a29e:e90e,63382,base-tr.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27749683,46.21.103.12,40996,silvervibration.lk,NS,+,203.94.66.129
1591920000000,27749685,2409:8020:2000:421::8,14619,idp.ugc.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749696,61.247.63.37,9360,m.niC.LK,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749696,61.247.63.37,59461,D.nIC.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749696,61.247.63.37,52526,SPEEdtEST1.sLTnET.lK,A,-E(0)DC,203.94.66.129
1591920000000,27749698,2001:1488:ac16:ff65::164,55483,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749704,95.216.159.208,44146,silverfigment.lk,NS,+,203.94.66.129
1591920000000,27749705,2620:0:cca::68,45182,lk,DNSKEY,-E(0)DC,2402:d000:100c::129
1591920000000,27749707,2a03:2880:3220:9fc2:face:b00c:0:229,36749,ns2.mobitel.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749735,240e:5a:100:1023::3,47629,www.google.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749736,46.101.12.191,63406,pintegral.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749745,192.81.220.96,22388,ontimenet.com.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749748,185.6.10.192,33447,giipbl.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27749758,46.21.103.12,39578,hddwyy.com.lk,NS,+,203.94.66.129
1591920000000,27749768,183.207.96.93,27930,idp.uwu.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749768,207.154.216.38,62940,ostrichsale.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27749776,61.247.63.37,34089,s1.ns.slT.Lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749787,13.70.26.219,63814,spencebpo.lk,MX,-,203.94.66.129
1591920000000,27749788,2a03:2880:12ff:11c::1,28631,www.zigzag.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749791,2400:cb00:11:1024::6ca2:da87,27521,wow.lk,A,-E(0)D,2402:d000:100c::129
1591920000000,27749795,185.13.97.227,36594,innovationandit.lk,NS,+E(0),203.94.66.129
1591920000000,27749804,2a0b:f4c0:16c:130::1,19195,eDu.Lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749812,5.133.212.34,35579,giipckcktx.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749812,34.245.82.58,35928,uwu.ac.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27749825,183.207.96.74,60301,idp.tc.esn.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749830,3.231.210.141,42791,Lk,DNSKEY,-E(0)DC,203.94.66.129
1591920000000,27749846,80.71.82.122,26037,zfjk.lk,A,-E(0)D,203.94.66.129
1591920000000,27749848,46.101.12.191,60700,pintdecor.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27749850,159.69.157.209,45195,silverpear.lk,NS,+,203.94.66.129
1591920000000,27749855,46.101.12.191,4770,quickgamma.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749855,2607:f0d0:2100:20::37:1,43801,ns1.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749860,183.207.113.75,27198,idp.idp.uwu.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749861,2607:f0d0:2100:20::37:1,42872,m.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749863,202.101.173.147,62191,p1.ns.slt.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749870,2001:1620:2::a4e,30110,slt.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27749880,117.139.208.162,22431,softlogic.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27749884,92.54.91.36,64682,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749887,51.15.62.65,17552,slt.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749891,95.216.159.208,51678,hdrzk-ne.com.lk,NS,+,203.94.66.129
1591920000000,27749892,207.154.216.38,4953,oxery.net.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749894,46.101.12.191,10943,pintegral.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27749900,50.23.118.4,29549,l.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749908,46.21.103.12,40996,silverviewpartners.lk,NS,+,203.94.66.129
1591920000000,27749911,108.162.217.81,51470,db.lk,A,-E(0)D,203.94.66.129
1591920000000,27749914,162.158.233.15,38477,signaturehardware-expert.lk,NS,-E(0)D,203.94.66.129
1591920000000,27749930,95.216.159.208,44146,silverlakesystems.lk,NS,+,203.94.66.129
1591920000000,27749936,192.71.103.197,34346,giipdsvhc.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27749936,45.56.115.230,55209,s2.ns.slt.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27749940,185.220.100.130,35082,m.nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27749945,2409:8020:2000:421::8,21763,l.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27749975,151.252.28.151,32862,giipe9qa8f6c9flbfkoeheqlig6ik9nj.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27749983,46.21.103.12,39578,hddya.com.lk,NS,+,203.94.66.129
1591920000000,27749984,162.158.233.9,30594,afasglass.lk,NS,-E(0)D,203.94.66.129
1591920000000,27750006,151.252.29.29,32908,innovationandmore.lk,NS,+E(0),203.94.66.129
1591920000000,27750011,46.101.12.191,35494,pintdecor.xn--fzc2c9e2c,NS,-E(0)DC,203.94.66.129
1591920000000,27750012,46.101.12.191,11601,quickgamma.org.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27750024,8.0.16.137,45012,sampath.paycorp.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750032,2409:8020:2000:921::9,33271,p.nic.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27750042,46.101.12.191,24993,r-bb.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27750046,54.174.52.21,42031,dolphincorridor.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750046,159.69.157.209,45195,silverpeas.lk,NS,+,203.94.66.129
1591920000000,27750052,2001:4ca0:108:42::21,48535,mail.yaalini.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750053,2607:f8b0:400e:c09::107,55092,eee.lk,TXT,-E(0),2402:d000:100c::129
1591920000000,27750061,2620:0:cca::72,19322,PIL1SRV.suwarapola.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750062,2409:8020:2000:421::8,20572,idp.ugc.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750079,66.249.69.42,56747,tribune.lk,A,-,203.94.66.129
1591920000000,27750080,5.101.156.189,12531,lk,DNSKEY,-E(0)DC,203.94.66.129
1591920000000,27750080,5.101.156.189,65173,innovest.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750093,2a02:818:2021:6041::d024,50800,ns2.ac.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27750111,52.231.192.183,54674,interocean.lk,MX,-,203.94.66.129
1591920000000,27750111,183.207.96.74,58205,idp.ugc.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750116,95.216.159.208,51678,hds-academy.com.lk,NS,+,203.94.66.129
1591920000000,27750126,191.37.144.4,30004,homeaway.lk,DS,-E(0)DC,203.94.66.129
1591920000000,27750128,62.149.29.59,4961,nic.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750128,183.207.113.75,22695,esn.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750132,46.21.103.12,40996,silvervinejewelry.lk,NS,+,203.94.66.129
1591920000000,27750136,5.133.221.95,33428,giipfa.xn--xkc2al3hye2a,NS,+E(0),203.94.66.129
1591920000000,27750144,198.252.98.10,13199,glasswork.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750156,159.253.216.218,33933,giipff.xn--fzc2c9e2c,NS,+E(0),203.94.66.129
1591920000000,27750174,2400:cb00:78:1024::a29e:e90a,34512,dotterraer.lk,NS,-E(0)D,2402:d000:100c::129
1591920000000,27750200,2a0b:f4c0:16c:130::1,14781,eDu.lk,DS,-E(0)DC,2402:d000:100c::129
1591920000000,27750203,183.207.96.74,48662,d.nic.lk,AAAA,-E(0)DC,203.94.66.129
1591920000000,27750206,183.207.96.74,51521,idp.tc.esn.ac.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750208,46.21.103.12,39578,hddyts.com.lk,NS,+,203.94.66.129
1591920000000,27750208,172.217.34.66,63511,ninewellshospital.lk,NS,-E(0)DC,203.94.66.129
1591920000000,27750235,192.176.249.160,35983,innovationandscience.lk,NS,+E(0),203.94.66.129
1591920000000,27750238,213.224.146.9,35544,fza.lk,AAAA,-E(0)D,203.94.66.129
1591920000000,27750238,213.224.146.9,3105,fza.lk,A,-E(0)D,203.94.66.129
1591920000000,27750243,159.69.157.209,45195,silverpencilproductions.lk,NS,+,203.94.66.129
1591920000000,27750243,2409:8020:2000:921::9,31813,d.nic.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750250,34.218.119.103,9365,aussie.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750256,117.139.208.162,33018,softlogic.lk,MX,-E(0)DC,203.94.66.129
1591920000000,27750260,34.217.141.43,30040,aussie.lk,A,-E(0)DC,203.94.66.129
1591920000000,27750277,2409:8020:2000:421::8,25509,cmb.ac.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750290,2a03:2880:1310:3fc7:face:b00c:0:6df9,21280,ns1.v6.wow.lk,AAAA,-E(0)DC,2402:d000:100c::129
1591920000000,27750290,2a03:2880:1310:3fc7:face:b00c:0:6df9,18109,ns5.v6.wow.lk,A,-E(0)DC,2402:d000:100c::129
1591920000000,27750296,212.1.244.122,56332,ns1.etisalat.lk,AAAA,-E(0)DC,203.94.66.129
